DateTime	Source	Title	lang	search_keywords	Label	preprocessed_text	km_label	NounChunks
2019-09-20 13:59:49	UrduPoint	"کشمیریوں سے اظہار یکجہتی ہم سب پر لازمی ہے، عبدالوسیم 
پاکستان کی سلامی پر ہماری زندگی قربان ہے، شرف الدین"	ur	1	Kashmir	کشمیریوں اظہار یکجہتی لازمی عبدالوسیم پاکستان سلامی زندگی قربان شرف الدین	7	['کشمیریوں', 'اظہار یکجہتی', 'لازمی ہے، عبدالوسیم پاکستان', 'سلامی', 'زندگی', 'قربان ہے، شرف الدین']
2019-09-20 14:13:04	UrduPoint	مقبوضہ کشمیر کی خواتین سے اظہار یکجہتی کے لئے گورنمنٹ گرلزکالج وہاڑی  سے ریلی نکا لی گئی	ur	1	Kashmir	مقبوضہ کشمیر خواتین اظہار یکجہتی گورنمنٹ گرلزکالج وہاڑی ریلی نکا	7	['مقبوضہ کشمیر', 'خواتین', 'اظہار یکجہتی', 'لئے گورنمنٹ گرلزکالج وہاڑی', 'ریلی']
2019-09-20 14:13:04	UrduPoint	کشمیریوں کے ساتھ اظہار یکجہتی کیلئے پوری قوم اٹھ کھڑی ہے،رانا شکیل احمد	ur	1	Kashmir	کشمیریوں اظہار یکجہتی کیلئے قوم اٹھ کھڑی رانا شکیل احمد	7	['کشمیریوں', 'ساتھ اظہار یکجہتی', 'پوری قوم', 'کھڑی ہے،رانا شکیل احمد']
2019-09-20 14:19:24	UrduPoint	کشمیریوں سے اظہار یکجہتی کیلیے شعبہ خواتین کشمیر کمیٹی کے زیر اہتمام پاکپتن میں ریلی کا انعقاد	ur	1	Kashmir	کشمیریوں اظہار یکجہتی کیلیے شعبہ خواتین کشمیر کمیٹی زیر اہتمام پاکپتن ریلی انعقاد	7	['کشمیریوں', 'اظہار یکجہتی', 'شعبہ خواتین', 'کشمیر کمیٹی', 'زیر اہتمام پاکپتن', 'ریلی', 'انعقاد']
2019-09-20 14:28:17	UrduPoint	کوہلو ،کشمیریوں سے اظہار یکجہتی کیلئے ریلی نکالی گئی	ur	1	Kashmir	کوہلو کشمیریوں اظہار یکجہتی کیلئے ریلی نکالی	7	['کوہلو ،کشمیریوں', 'اظہار', 'ریلی']
2019-09-20 15:36:08	UrduPoint	نصیرآباد:ڈیرہ مرادجمالی میں کشمیریوں سے اظہار یکجہتی اور پاک فوج کے حق میں قبائلی رہنماء وڈیرہ عرض محمد جتک کی قیادت میں جتک ہاوس سے ریلی	ur	1	Kashmir	نصیرآباد ڈیرہ مرادجمالی کشمیریوں اظہار یکجہتی پاک فوج حق قبائلی رہنماء وڈیرہ عرض محمد جتک قیادت جتک ہاوس ریلی	7	['نصیرآباد:ڈیرہ مرادجمالی', 'کشمیریوں', 'اظہار یکجہتی', 'پاک فوج', 'حق', 'قبائلی رہنماء', 'وڈیرہ عرض محمد جتک', 'قیادت', 'جتک ہاوس', 'ریلی']
2019-09-20 15:53:37	UrduPoint	الپوری:ضلع بھر میں بھی مختلف تنظیموں،مذہبی وسیاسی جماعتوں ، مختلف سکولوں، کالجوں کے طلباء۔ انجمن تاجران کا کشمیریوں سے اظہار یکجہتی کے حوالے سے ریلیاں اوراحتجاجی مظاہرے	ur	1	Kashmir	الپوری ضلع مختلف تنظیموں مذہبی وسیاسی جماعتوں مختلف سکولوں کالجوں طلباء انجمن تاجران کشمیریوں اظہار یکجہتی حوالے ریلیاں اوراحتجاجی مظاہرے	7	['الپوری:ضلع', 'مختلف تنظیموں،مذہبی', 'وسیاسی جماعتوں', 'مختلف سکولوں، کالجوں', 'طلباء۔ انجمن تاجران', 'کشمیریوں', 'اظہار یکجہتی', 'حوالے', 'ریلیاں', 'اوراحتجاجی مظاہرے']
2019-09-20 17:10:22	UrduPoint	ڈپٹی کمشنر صحبت پور محمد یونس سنجرانی کی قیادت میںکشمیر کے مظلوم بھائیوں سے اظہار یکجہتی کیلئے ریلی کا انعقاد	ur	1	Kashmir	ڈپٹی کمشنر صحبت پور محمد یونس سنجرانی قیادت میںکشمیر مظلوم بھائیوں اظہار یکجہتی کیلئے ریلی انعقاد	7	['ڈپٹی کمشنر صحبت پور محمد یونس سنجرانی', 'قیادت میںکشمیر', 'مظلوم بھائیوں', 'اظہار', 'ریلی', 'انعقاد']
2019-09-20 17:10:23	UrduPoint	کمشنر سبی ڈویژن سید فیصل احمد کی قیادت میں کشمیریوں سے اظہار یکجہتی کے حوالے سے ریلی کا انعقاد	ur	1	Kashmir	کمشنر سبی ڈویژن سید فیصل احمد قیادت کشمیریوں اظہار یکجہتی حوالے ریلی انعقاد	7	['کمشنر سبی ڈویژن سید فیصل احمد', 'قیادت', 'کشمیریوں', 'اظہار یکجہتی', 'حوالے', 'ریلی', 'انعقاد']
2019-09-20 17:20:57	UrduPoint	"مرکزی علماء کونسل کی اپیل پر کشمیریوں سے اظہار یکجہتی کیلئے ملک بھرمیں’’یوم ندائے کشمیر‘‘ منایا گیا

جمعہ کے اجتماعات میں مقبوضہ کشمیر میں بھارتی مظالم کیخلاف مذمتی ... مزید"	ur	1	Kashmir	مرکزی علماء کونسل اپیل کشمیریوں اظہار یکجہتی کیلئے ملک بھرمیں یوم ندائے کشمیر منایا جمعہ اجتماعات مقبوضہ کشمیر بھارتی مظالم کیخلاف مذمتی	7	['مرکزی علماء کونسل', 'اپیل', 'کشمیریوں', 'اظہار', 'ملک بھرمیں’’یوم ندائے کشمیر‘‘', 'جمعہ', 'اجتماعات', 'مقبوضہ کشمیر', 'بھارتی مظالم کیخلاف', 'مذمتی ...']
2019-09-20 17:35:18	UrduPoint	گورنمنٹ ڈگری کالج سکھر میں کشمیری عوام کیساتھ اظہار یکجہتی کیلئے ریلی	ur	1	Kashmir	گورنمنٹ ڈگری کالج سکھر کشمیری عوام کیساتھ اظہار یکجہتی کیلئے ریلی	7	['گورنمنٹ ڈگری کالج سکھر', 'کشمیری عوام کیساتھ اظہار یکجہتی', 'ریلی']
2019-09-22 18:10:19	UrduPoint	"کشمیر کمیٹی کراچی کے تحت کشمیریوں سے اظہار یکجہتی کے لیے عظیم الشان موٹر سائیکل ریلی نکالی گئی، شہریوں کی بڑی تعداد کی شرکت 
دنیا کی کوئی طاقت کشمیری حریت پسندوں کی حمایت ... مزید"	ur	1	Kashmir	کشمیر کمیٹی کراچی کشمیریوں اظہار یکجہتی عظیم الشان موٹر سائیکل ریلی نکالی شہریوں تعداد شرکت دنیا طاقت کشمیری حریت پسندوں حمایت	7	['کشمیر کمیٹی کراچی', 'تحت کشمیریوں', 'اظہار یکجہتی', 'عظیم الشان موٹر سائیکل ریلی نکالی گئی، شہریوں', 'بڑی تعداد', 'شرکت دنیا', 'طاقت کشمیری حریت پسندوں', 'حمایت ...']
2019-09-23 10:28:10	ExpressNews	اظہار یکجہتی یا دکھاوا؟	ur	1	Kashmir	اظہار یکجہتی دکھاوا	7	['اظہار یکجہتی', 'دکھاوا؟']
2019-10-07 13:59:17	UrduPoint	پشین ۔پشین میں کشمیری عوام کے ساتھ اظہار یکجہتی کیلئے تحریک جوانان پاکستان کے زیر اہتمام ریلی کا انعقاد	ur	1	Kashmir	پشین پشین کشمیری عوام اظہار یکجہتی کیلئے تحریک جوانان پاکستان زیر اہتمام ریلی انعقاد	7	['پشین ۔پشین', 'کشمیری عوام', 'ساتھ اظہار', 'تحریک جوانان پاکستان', 'زیر اہتمام ریلی', 'انعقاد']
2019-10-08 19:10:34	UrduPoint	"وزیر اعظم عمران خان نے مسئلہ کشمیر کو بین الاقوامی فورم پر حقیقی جذبے سے اجاگر کیا ہے ، نورالحق قادری
وفاقی وزیر برائے مذہبی امور کاکشمیریوں کے ساتھ اظہار یکجہتی کے لئے ... مزید"	ur	1	Kashmir	وزیر اعظم عمران خان مسئلہ کشمیر بین الاقوامی فورم حقیقی جذبے اجاگر نورالحق قادری وفاقی وزیر برائے مذہبی امور کاکشمیریوں اظہار یکجہتی	4	['وزیر اعظم عمران خان', 'مسئلہ کشمیر', 'بین الاقوامی فورم', 'حقیقی جذبے', 'نورالحق', 'قادری وفاقی وزیر', 'مذہبی امور کاکشمیریوں', 'ساتھ اظہار یکجہتی', 'لئے ...']
2019-10-10 08:39:15	UrduPoint	گلوکارہ رابی پیر زادہ نے کشمیری بھائیوں سے اظہار یکجہتی کیلئے نیا گانا ریکارڈ کر کے سوشل میڈیا پر اپ لوڈ کردیا	ur	1	Kashmir	گلوکارہ رابی پیر زادہ کشمیری بھائیوں اظہار یکجہتی کیلئے نیا گانا ریکارڈ سوشل میڈیا لوڈ	7	['گلوکارہ رابی پیر زادہ', 'کشمیری بھائیوں', 'اظہار یکجہتی', 'نیا گانا ریکارڈ', 'سوشل میڈیا', 'اپ لوڈ']
2019-10-10 09:52:12	UrduPoint	صدر جے آئی یوتھ چناری دھرنا مظاہرین سے اظہار یکجہتی کیلئے چناری پہنچ گئے‘دھرنے کا بھرپور استقبال	ur	1	Kashmir	صدر جے آئی یوتھ چناری دھرنا مظاہرین اظہار یکجہتی کیلئے چناری پہنچ دھرنے بھرپور استقبال	7	['صدر جے آئی یوتھ چناری', 'مظاہرین', 'اظہار', 'چناری', 'بھرپور استقبال']
2019-10-10 13:20:43	ExpressNews	کشمیریوں سے اظہار یکجہتی؛حکومت کا اسلام آباد میں انسانی ہاتھوں کی زنجیر بنانے کا اعلان	ur	1	Kashmir	کشمیریوں اظہار یکجہتی حکومت اسلام آباد انسانی ہاتھوں زنجیر بنانے اعلان	7	['کشمیریوں', 'اظہار یکجہتی؛حکومت', 'اسلام', 'انسانی ہاتھوں', 'زنجیر', 'اعلان']
2019-10-10 15:32:15	UrduPoint	"مقبوضہ جموں کشمیر کے مظلوموں کے ساتھ اظہار یکجہتی کے لئے (کل )اسلام آباد میں انسانی ہاتھوں کی زنجیر بنائی جائے گی، ڈاکٹر فردوس عاشق اعوان

سہ پہر 3 بجے ایکسپریس چوک سے ... مزید"	ur	1	Kashmir	مقبوضہ جموں کشمیر مظلوموں اظہار یکجہتی کل اسلام آباد انسانی ہاتھوں زنجیر بنائی ڈاکٹر فردوس عاشق اعوان سہ پہر بجے ایکسپریس چوک	6	['مقبوضہ جموں کشمیر', 'مظلوموں', 'ساتھ اظہار یکجہتی', 'لئے (کل )اسلام آباد', 'انسانی ہاتھوں', 'زنجیر', 'گی، ڈاکٹر فردوس', 'عاشق اعوان', 'پہر', 'بجے ایکسپریس چوک', '...']
2019-10-10 17:00:35	UrduPoint	حیدرآباد کے شہری 13اکتوبر کو کشمیر مارچ میں بھرپور شرکت کرکے کشمیر کے مظلوم عوام سے اظہار یکجہتی کریں گے‘ حافظ طاہر مجید	ur	1	Kashmir	حیدر آباد شہری اکتوبر کشمیر مارچ بھرپور شرکت کشمیر مظلوم عوام اظہار یکجہتی حافظ طاہر مجید	7	['حیدرآباد', 'شہری 13اکتوبر', 'کشمیر مارچ', 'بھرپور شرکت کرکے کشمیر', 'مظلوم عوام', 'اظہار یکجہتی', 'گے‘ حافظ طاہر مجید']
2019-10-10 18:54:29	UrduPoint	"نواز شریف کو چوہدری شوگر مل کیس میں گرفتار کیے جانے کا امکان 

ن) لیگ نے رہنمائوں اور کارکنوں کو ممکنہ پیشی کے موقع پر اظہار یکجہتی کیلئے عدالت کے باہر پہنچنے کی ہدایت ... مزید"	ur	1	Kashmir	نواز شریف چوہدری شوگر کیس گرفتار امکان ن لیگ رہنمائوں کارکنوں ممکنہ پیشی موقع اظہار یکجہتی کیلئے عدالت پہنچنے ہدایت	7	['نواز', 'چوہدری شوگر', 'کیس', 'امکان ن) لیگ', 'رہنمائوں', 'کارکنوں', 'ممکنہ پیشی', 'موقع', 'اظہار', 'عدالت', 'باہر', 'ہدایت ...']
2019-10-11 07:48:55	UrduPoint	کشمیریوں سے اظہار یکجہتی کے لئے 27 اکتوبر کو یوم سیاہ منایا جائے گا، وزارت داخلہ کی طرف سے نوٹیفکیشن جاری	ur	1	Kashmir	کشمیریوں اظہار یکجہتی اکتوبر یوم سیاہ منایا وزارت داخلہ نوٹیفکیشن جاری	7	['کشمیریوں', 'اظہار یکجہتی', 'لئے', 'اکتوبر', 'یوم', 'گا، وزارت داخلہ', 'طرف', 'نوٹیفکیشن']
2019-09-21 06:02:38	ExpressNews	پاک سری لنکن ٹی ٹوئنٹی سیریز؛ ٹکٹوں کی فروخت شروع	ur	1	PakSrilanka	پاک سری لنکن ٹی ٹوئنٹی سیریز ٹکٹوں فروخت شروع	8	['پاک سری لنکن ٹی ٹوئنٹی سیریز؛ ٹکٹوں', 'فروخت شروع']
2019-09-21 06:02:38	UrduPoint	پاک سری لنکن ٹی ٹوئنٹی سیریز؛ ٹکٹوں کی فروخت شروع	ur	1	PakSrilanka	پاک سری لنکن ٹی ٹوئنٹی سیریز ٹکٹوں فروخت شروع	8	['پاک سری لنکن ٹی ٹوئنٹی سیریز؛ ٹکٹوں', 'فروخت شروع']
2019-09-24 04:20:20	ExpressNews	سری لنکنز کا استقبال، کراچی نے بانہیں پھیلا دیں	ur	1	PakSrilanka	سری لنکنز استقبال کراچی بان پھیلا	8	['سری لنکنز', 'استقبال، کراچی', 'بانہیں']
2019-10-07 15:54:46	UrduPoint	"انشاء اللہ انگلینڈ کی ٹیم جلد اور ضرور پاکستان کا دورہ کرے گی
پاکستان میں بین الاقوامی کرکٹ بحال ہونی چاہیئے، سری لنکن ٹیم کا دورہ خوش آئندہ ہے: انگلش لیگ اسپنر عادل رشید"	ur	1	PakSrilanka	انشاء اللہ انگلینڈ ٹیم جلد ضرور پاکستان دورہ پاکستان بین الاقوامی کرکٹ بحال سری لنکن ٹیم دورہ خوش آئندہ انگلش لیگ اسپنر عادل رشید	8	['انشاء اللہ انگلینڈ', 'ٹیم جلد', 'پاکستان', 'دورہ', 'پاکستان', 'بین الاقوامی کرکٹ', 'چاہیئے، سری لنکن ٹیم', 'دورہ', 'خوش آئندہ ہے: انگلش لیگ اسپنر عادل رشید']
2019-10-07 17:00:44	UrduPoint	"پاک سری لنکن ٹی ٹونٹی کرکٹ سیریز ، سکیورٹی کے حسب معمول سخت اقدمات کئے گئے

قذافی سٹیڈیم کی جانب آنے والی تمام سڑکوں کو دوپہر دو بجے ہر قسم کی ٹریفک کے لئے بند کردیا گیادوپہر ... مزید"	ur	1	PakSrilanka	پاک سری لنکن ٹی ٹونٹی کرکٹ سیریز سکیورٹی حسب معمول سخت اقدمات قذافی سٹیڈیم جانب آنے سڑکوں دوپہر بجے قسم ٹریفک گیادوپہر	8	['پاک سری لنکن ٹی ٹونٹی کرکٹ سیریز', 'سکیورٹی', 'حسب معمول', 'سخت اقدمات', 'قذافی سٹیڈیم', 'جانب', 'سڑکوں', 'دوپہر', 'بجے', 'قسم', 'ٹریفک', 'لئے', 'گیادوپہر ...']
2019-10-07 19:55:15	UrduPoint	ٹیم کی ہارپر جواب دہ ہوں‘ سری لنکن ٹیم نے بائولنگ ‘ بیٹنگ میں اچھی پرفارمنس دی‘ ہم دونوں شعبوں میں مکمل فیل ہوئے‘ ہار کے بعد ٹیم میں خامیوں کا پتہ چل گیا ‘ مضبوط ٹیم بنانے ... مزید	ur	1	PakSrilanka	ٹیم ہارپر اب دہ سری لنکن ٹیم بائولنگ بیٹنگ اچھی پرفارمنس شعبوں فیل ہار ٹیم خامیوں پتہ چل مضبوط ٹیم بنانے	8	['ٹیم', 'ہارپر جواب', 'دہ ہوں‘ سری لنکن ٹیم', 'بائولنگ', '‘ بیٹنگ', 'اچھی پرفارمنس دی‘', 'شعبوں', 'مکمل فیل', 'ہوئے‘ ہار', 'بعد ٹیم', 'خامیوں', 'پتہ', '‘', 'مضبوط ٹیم', '...']
2019-10-08 04:50:20	UrduPoint	پاکستان اور سری لنکا کے درمیان تیسرا اور آخری ٹی ٹونٹی انٹرنیشنل کرکٹ میچ (آج) کھیلا جائے گا، سری لنکن ٹیم کو پاکستان کے خلاف سیریز میں 2-0 کی فیصلہ کن برتری حاصل، مہمان ... مزید	ur	1	PakSrilanka	پاکستان سری لنکا تیسرا آخری ٹی ٹونٹی انٹرنیشنل کرکٹ میچ آج کھیلا سری لنکن ٹیم پاکستان سیریز فیصلہ کن برتری مہم	8	['پاکستان', 'سری لنکا', 'درمیان', 'آخری ٹی ٹونٹی انٹرنیشنل کرکٹ میچ (آج)', 'گا، سری لنکن ٹیم', 'پاکستان', 'خلاف سیریز', '2-0', 'فیصلہ', 'برتری', 'حاصل، مہمان ...']
2019-10-08 08:58:45	UrduPoint	"پاکستان اور سری لنکن کی کرکٹ ٹیموں کے درمیان تیسرا اور آخری ٹی ٹوئنٹی میچ کل کھیلا جائیگا 
میچ شام 6 بجکر 30 منٹ پر شروع ہوگا،برقی قمقموں کی روشنی میں کھیلا جائیگا، سری ... مزید"	ur	1	PakSrilanka	پاکستان سری لنکن کرکٹ ٹیموں تیسرا آخری ٹی ٹوئنٹی میچ کل کھیلا جائیگا میچ شام بجکر منٹ شروع برقی قمقموں روشنی کھیلا جائیگا سری	8	['پاکستان', 'سری لنکن', 'کرکٹ ٹیموں', 'درمیان', 'آخری ٹی ٹوئنٹی میچ', 'میچ شام', 'بجکر', 'منٹ', 'شروع', 'ہوگا،برقی قمقموں', 'روشنی', 'جائیگا، سری ...']
2019-10-08 15:11:43	UrduPoint	پاک سری لنکن ٹی ٹونٹی کرکٹ سیریز کا تیسرا اور آخری میچ کل کھیلا جائے گا	ur	1	PakSrilanka	پاک سری لنکن ٹی ٹونٹی کرکٹ سیریز تیسرا آخری میچ کل کھیلا	8	['پاک سری لنکن ٹی ٹونٹی کرکٹ سیریز', 'آخری میچ']
2019-10-08 16:15:17	UrduPoint	"پاکستان اور سری لنکا کے درمیان تیسرا اور آخری ٹی ٹونٹی انٹرنیشنل کرکٹ میچ ( کل ) کھیلا جائے گا

سری لنکن ٹیم کو پاکستان کے خلاف سیریز میں 2-0 کی فیصلہ کن برتری حاصل، مہمان ... مزید"	ur	1	PakSrilanka	پاکستان سری لنکا تیسرا ٹی ٹونٹی انٹرنیشنل کرکٹ میچ کل کھیلا سری لنکن ٹیم پاکستان سیریز فیصلہ کن برتری مہم	8	['پاکستان', 'سری لنکا', 'درمیان', 'آخری ٹی ٹونٹی انٹرنیشنل کرکٹ میچ', 'سری لنکن ٹیم', 'پاکستان', 'خلاف سیریز', '2-0', 'فیصلہ', 'برتری', 'حاصل، مہمان ...']
2019-10-09 12:33:16	UrduPoint	"سری لنکن آل راﺅنڈ ر تھیسارا پریرا نے دورہ پاکستان سے انکار کرنے کی وجہ بتا دی 
کیریبئن لیگ کے دوران ڈینگی بخار ہوگیا،ڈاکٹر کی ایڈوائس پر آرام کررہا ہوں:آل راﺅنڈر"	ur	1	PakSrilanka	سری لنکن آل راﺅنڈ ر تھیسارا پریرا دورہ پاکستان کار بتا کیریبئن لیگ ڈینگی بخار ڈاکٹر ایڈوائس آرام آل راﺅنڈر	8	['سری لنکن آل راﺅنڈ ر تھیسارا پریرا', 'دورہ پاکستان', 'انکار', 'وجہ', 'کیریبئن لیگ', 'دوران ڈینگی بخار ہوگیا،ڈاکٹر', 'ایڈوائس', 'آرام کررہا ہوں:آل راﺅنڈر']
2019-10-09 15:40:21	UrduPoint	"چھاتی کے سرطان کے حوالے سے پنک ربن ڈے

پاکستان کرکٹ بورڈ نے قذافی سٹیڈیم میں کھیلے جانیوالے پاک سری لنکن ٹی ٹونٹی سیریز کے تیسرے اور آخری میچ کو پنک ربن سے منصوب کردیا

میچ ... مزید"	ur	1	PakSrilanka	چھاتی سرطان حوالے پنک ربن ڈے پاکستان کرکٹ بورڈ قذافی سٹیڈیم کھیلے جانیوالے پاک سری لنکن ٹی ٹونٹی سیریز تیسرے آخری میچ پنک ربن منصوب میچ	8	['چھاتی', 'سرطان', 'حوالے', 'پنک ربن ڈے پاکستان کرکٹ بورڈ', 'قذافی سٹیڈیم', 'پاک سری لنکن ٹی ٹونٹی سیریز', 'آخری میچ', 'پنک ربن', 'میچ ...']
2019-10-09 15:56:31	UrduPoint	"’میچ کا ٹکٹ لینے سے اچھا تھا میں لان کا سوٹ ہی لے لیتی‘
سری لنکن ٹیم سے ٹی ٹوئنٹی سیریز ہارنے کے بعد سوشل میڈیا صارفین کے قومی ٹیم کی خراب کارکردگی پر دلچسپ تبصرے"	ur	1	PakSrilanka	میچ ٹکٹ لینے اچھا لان سوٹ سری لنکن ٹیم ٹی ٹوئنٹی سیریز ہارنے سوشل میڈیا صارفین قومی ٹیم خراب کار کردگی دلچسپ تبصرے	8	['’میچ', 'ٹکٹ', 'لان', 'سوٹ', 'لیتی‘ سری لنکن ٹیم', 'ٹی ٹوئنٹی سیریز', 'بعد', 'سوشل میڈیا صارفین', 'قومی ٹیم', 'خراب کارکردگی', 'دلچسپ تبصرے']
2019-10-09 16:10:17	UrduPoint	سری لنکن کرکٹ ٹیم کے کوچ کا پنجاب سیف سٹیز اتھارٹی کا دورہ، سیکورٹی بارے بریفنگ دی گئی	ur	1	PakSrilanka	سری لنکن کرکٹ ٹیم کوچ پنجاب سیف سٹیز اتھارٹی دورہ سیکورٹی بریفنگ	8	['سری لنکن کرکٹ ٹیم', 'کوچ', 'پنجاب سیف سٹیز اتھارٹی', 'دورہ،', 'سیکورٹی بارے بریفنگ']
2019-10-09 17:01:44	UrduPoint	"سری لنکن ”ریلوکٹوں“ نے پاکستان کےخلاف ٹی ٹونٹی سیریز میں وائٹ واش مکمل کرلیا
گرین شرٹس148رنز کا ہدف حاصل کرنے میں ناکام،بلے بازوں کا ناقص کھیل"	ur	1	PakSrilanka	سری لنکن ریلوکٹوں پاکستان کےخلاف ٹی ٹونٹی سیریز وائٹ واش گرین شرٹسرنز ہدف ناکام بلے بازوں ناقص کھیل	8	['سری لنکن ”ریلوکٹوں“', 'پاکستان کےخلاف ٹی ٹونٹی سیریز', 'وائٹ واش', 'مکمل کرلیا گرین شرٹس148رنز', 'ہدف', 'ناکام،بلے بازوں', 'ناقص کھیل']
2019-10-10 07:04:03	UrduPoint	"سرفراز احمد کو قومی ٹیم کی کپتانی سے ہٹانے کیلئے قرارداد پنجاب اسمبلی میں جمع
سری لنکن ٹیم سے ٹی ٹونٹی سیریز میں وائٹ واش کی تحقیقات کرائی جائیں:متن"	ur	1	PakSrilanka	سرفراز احمد قومی ٹیم کپتانی ہٹانے کیلئے قرار داد پنجاب اسمبلی جمع سری لنکن ٹیم ٹی ٹونٹی سیریز وائٹ واش تحقیقات کرائی متن	8	['سرفراز احمد', 'قومی ٹیم', 'کپتانی', 'قرارداد', 'پنجاب اسمبلی', 'جمع سری لنکن ٹیم', 'ٹی ٹونٹی سیریز', 'وائٹ واش', 'تحقیقات', 'جائیں:متن']
2019-10-10 08:02:43	UrduPoint	"سری لنکن ٹیم کی سکیورٹی اہلکاروں کو خراج تحسین 
مہمان کھلاڑیوں نے سٹیڈیم میں سکیورٹی اہلکاروں کے ساتھ خصوصی تصاویر بنوائیں"	ur	1	PakSrilanka	سری لنکن ٹیم سکیورٹی اہلکاروں خراج تحسین مہم کھلاڑیوں سٹیڈیم سکیورٹی اہلکاروں خصوصی تصاویر بنوائیں	8	['سری لنکن ٹیم', 'سکیورٹی اہلکاروں', 'خراج تحسین مہمان کھلاڑیوں', 'سٹیڈیم', 'سکیورٹی اہلکاروں', 'ساتھ', 'خصوصی تصاویر']
2019-10-10 14:38:54	UrduPoint	"وزیر اعلیٰ پنجاب کا پاکستان میں کرکٹ سیریز کھیلنے پر سری لنکن ٹیم کے کھلاڑیوں اور مینجمنٹ سے اظہار تشکر

انٹرنیشنل کرکٹ کی بحالی خوش آئند‘امید ہے دیگر غیر ملکی ٹیمیں ... مزید"	ur	1	PakSrilanka	وزیر اعلی پنجاب پاکستان کرکٹ سیریز کھیلنے سری لنکن ٹیم کھلاڑیوں مینجمنٹ اظہار تشکر انٹرنیشنل کرکٹ بحالی خوش آئند امید دیگر ملکی ٹیمیں	8	['وزیر', 'اعلیٰ پنجاب', 'پاکستان', 'کرکٹ سیریز', 'سری لنکن ٹیم', 'کھلاڑیوں', 'مینجمنٹ', 'اظہار تشکر انٹرنیشنل کرکٹ', 'بحالی', 'خوش آئند‘امید', 'دیگر', 'غیر ملکی ٹیمیں ...']
2019-10-10 18:58:40	ExpressNews	سری لنکن ٹیم کے کوچ نے اُردو بول کر سب کو حیران کردیا	ur	1	PakSrilanka	سری لنکن ٹیم کوچ اردو بول حیران	8	['سری لنکن ٹیم', 'کوچ', 'اُردو']
2019-10-10 18:58:40	UrduPoint	سری لنکن ٹیم کے کوچ نے اُردو بول کر سب کو حیران کردیا	ur	1	PakSrilanka	سری لنکن ٹیم کوچ اردو بول حیران	8	['سری لنکن ٹیم', 'کوچ', 'اُردو']
2019-10-11 04:59:14	ExpressNews	محبتوں کے پھول سمیٹ کر سری لنکن ٹیم کی واپسی	ur	1	PakSrilanka	محبتوں پھول سمیٹ سری لنکن ٹیم واپسی	8	['محبتوں', 'پھول', 'سری لنکن ٹیم', 'واپسی']
2019-09-20 06:11:41	ExpressNews	ملک بھر میں ڈینگی سے متاثرہ مریضوں کی تعداد 3674 ہوگئی، محکمہ صحت	ur	1	DengueFever	ملک ڈینگی متاثرہ مریضوں تعداد محکمہ صحت	9	['ملک', 'ڈینگی', 'متاثرہ مریضوں', 'تعداد 3674 ہوگئی، محکمہ صحت']
2019-09-20 08:08:49	UrduPoint	راولپنڈی اسلام آباد میں ڈینگی کے بڑھتے ہوئے خطرات کے پیشِ نظر ریورگارڈن اوردیگر رہائشی آبادیوں میں انسدادِڈینگی سپرے	ur	1	DengueFever	راولپنڈی اسلام آباد ڈینگی بڑھتے خطرات پیش نظر ریورگارڈن اوردیگر رہائشی آبادیوں انسدادڈینگی سپرے	6	['راولپنڈی اسلام آباد', 'ڈینگی', 'خطرات', 'پیشِ نظر ریورگارڈن اوردیگر', 'رہائشی آبادیوں', 'انسدادِڈینگی سپرے']
2019-09-20 08:15:24	UrduPoint	"ریورگارڈن اوراردگرد کی رہائشی آبادیوں میں انسدادِ ڈینگی سپرے
رکنِ قومی اسمبلی، ڈپٹی کمشنراسلام آباد اورایڈیشنل ڈپٹی کمشنر کے خصوصی اقدامات"	ur	1	DengueFever	ریورگارڈن اوراردگرد رہائشی آبادیوں انسداد ڈینگی سپرے رکن قومی اسمبلی ڈپٹی کمشنراسلام آباد اورایڈیشنل ڈپٹی کمشنر خصوصی اقدامات	11	['ریورگارڈن اوراردگرد', 'رہائشی آبادیوں', 'انسدادِ ڈینگی سپرے رکنِ', 'قومی اسمبلی،', 'ڈپٹی کمشنراسلام آباد اورایڈیشنل', 'ڈپٹی کمشنر', 'خصوصی اقدامات']
2019-09-20 08:15:30	UrduPoint	ڈینگی کا خاتمہ ہمارا مشن ہے‘ڈپٹی کمشنر بہاولنگر	ur	1	DengueFever	ڈینگی خاتمہ مشن ڈپٹی کمشنر بہاولنگر	11	['ڈینگی', 'خاتمہ', 'مشن ہے‘ڈپٹی کمشنر بہاولنگر']
2019-09-20 08:19:11	UrduPoint	فیصل آباد روڈ پر ٹائر شاپس سے ڈینگی لاوا مل گیا‘ مالک دکان کے خلاف مقدمہ درج	ur	1	DengueFever	فیصل آباد روڈ ٹائر شاپس ڈینگی لاوا مالک دکان مقدمہ درج	6	['فیصل آباد روڈ', 'ٹائر شاپس', 'ڈینگی لاوا', 'گیا‘ مالک دکان', 'خلاف مقدمہ']
